time_us,event_type,seq,board_time_us,reference_time_us,pps_status,note
21920000,IMU_SAMPLE,2192,21920000,,0,
21930000,IMU_SAMPLE,2193,21930000,,0,
21940000,IMU_SAMPLE,2194,21940000,,0,
21950000,IMU_SAMPLE,2195,21950000,,0,
21960000,IMU_SAMPLE,2196,21960000,,0,
21970000,IMU_SAMPLE,2197,21970000,,0,
21980000,IMU_SAMPLE,2198,21980000,,0,
21990000,IMU_SAMPLE,2199,21990000,,0,
22000000,PPS_EDGE,2200,22000000,22000644,1,
22010000,IMU_SAMPLE,2201,22010000,,0,
22020000,IMU_SAMPLE,2202,22020000,,0,
22030000,IMU_SAMPLE,2203,22030000,,0,
22040000,IMU_SAMPLE,2204,22040000,,0,
22050000,IMU_SAMPLE,2205,22050000,,0,
22060000,IMU_SAMPLE,2206,22060000,,0,
22070000,IMU_SAMPLE,2207,22070000,,0,
22080000,IMU_SAMPLE,2208,22080000,,0,
22090000,IMU_SAMPLE,2209,22090000,,0,
22100000,IMU_SAMPLE,2210,22100000,,0,
22110000,IMU_SAMPLE,2211,22110000,,0,
22120000,IMU_SAMPLE,2212,22120000,,0,
22130000,IMU_SAMPLE,2213,22130000,,0,
22140000,IMU_SAMPLE,2214,22140000,,0,
22150000,IMU_SAMPLE,2215,22150000,,0,
22160000,IMU_SAMPLE,2216,22160000,,0,
22170000,IMU_SAMPLE,2217,22170000,,0,
22180000,IMU_SAMPLE,2218,22180000,,0,
22190000,IMU_SAMPLE,2219,22190000,,0,
22200000,IMU_SAMPLE,2220,22200000,,0,
22210000,IMU_SAMPLE,2221,22210000,,0,
22220000,IMU_SAMPLE,2222,22220000,,0,
22230000,IMU_SAMPLE,2223,22230000,,0,
22240000,IMU_SAMPLE,2224,22240000,,0,
22250000,IMU_SAMPLE,2225,22250000,,0,
22260000,IMU_SAMPLE,2226,22260000,,0,
22270000,IMU_SAMPLE,2227,22270000,,0,
22280000,IMU_SAMPLE,2228,22280000,,0,
22290000,IMU_SAMPLE,2229,22290000,,0,
22300000,IMU_SAMPLE,2230,22300000,,0,
22310000,IMU_SAMPLE,2231,22310000,,0,
22320000,IMU_SAMPLE,2232,22320000,,0,
22330000,IMU_SAMPLE,2233,22330000,,0,
22340000,IMU_SAMPLE,2234,22340000,,0,
22350000,IMU_SAMPLE,2235,22350000,,0,
22360000,IMU_SAMPLE,2236,22360000,,0,
22370000,IMU_SAMPLE,2237,22370000,,0,
22380000,IMU_SAMPLE,2238,22380000,,0,
22390000,IMU_SAMPLE,2239,22390000,,0,
22400000,IMU_SAMPLE,2240,22400000,,0,
22410000,IMU_SAMPLE,2241,22410000,,0,
22420000,IMU_SAMPLE,2242,22420000,,0,
22430000,IMU_SAMPLE,2243,22430000,,0,
22440000,IMU_SAMPLE,2244,22440000,,0,
22450000,IMU_SAMPLE,2245,22450000,,0,
22460000,IMU_SAMPLE,2246,22460000,,0,
22470000,IMU_SAMPLE,2247,22470000,,0,
22480000,IMU_SAMPLE,2248,22480000,,0,
22490000,IMU_SAMPLE,2249,22490000,,0,
22500000,IMU_SAMPLE,2250,22500000,,0,
22510000,IMU_SAMPLE,2251,22510000,,0,
22520000,IMU_SAMPLE,2252,22520000,,0,
22530000,IMU_SAMPLE,2253,22530000,,0,
22540000,IMU_SAMPLE,2254,22540000,,0,
22550000,IMU_SAMPLE,2255,22550000,,0,
22560000,IMU_SAMPLE,2256,22560000,,0,
22570000,IMU_SAMPLE,2257,22570000,,0,
22580000,IMU_SAMPLE,2258,22580000,,0,
22590000,IMU_SAMPLE,2259,22590000,,0,
22600000,IMU_SAMPLE,2260,22600000,,0,
22610000,IMU_SAMPLE,2261,22610000,,0,
22620000,IMU_SAMPLE,2262,22620000,,0,
22630000,IMU_SAMPLE,2263,22630000,,0,
22640000,IMU_SAMPLE,2264,22640000,,0,
22650000,IMU_SAMPLE,2265,22650000,,0,
22660000,IMU_SAMPLE,2266,22660000,,0,
22670000,IMU_SAMPLE,2267,22670000,,0,
22680000,IMU_SAMPLE,2268,22680000,,0,
22690000,IMU_SAMPLE,2269,22690000,,0,
22700000,IMU_SAMPLE,2270,22700000,,0,
22710000,IMU_SAMPLE,2271,22710000,,0,
22720000,IMU_SAMPLE,2272,22720000,,0,
22730000,IMU_SAMPLE,2273,22730000,,0,
22740000,IMU_SAMPLE,2274,22740000,,0,
22750000,IMU_SAMPLE,2275,22750000,,0,
22760000,IMU_SAMPLE,2276,22760000,,0,
22770000,IMU_SAMPLE,2277,22770000,,0,
22780000,IMU_SAMPLE,2278,22780000,,0,
22790000,IMU_SAMPLE,2279,22790000,,0,
22800000,IMU_SAMPLE,2280,22800000,,0,
22810000,IMU_SAMPLE,2281,22810000,,0,
22820000,IMU_SAMPLE,2282,22820000,,0,
22830000,IMU_SAMPLE,2283,22830000,,0,
22840000,IMU_SAMPLE,2284,22840000,,0,
22850000,IMU_SAMPLE,2285,22850000,,0,
22860000,IMU_SAMPLE,2286,22860000,,0,
22870000,IMU_SAMPLE,2287,22870000,,0,
22880000,IMU_SAMPLE,2288,22880000,,0,
22890000,IMU_SAMPLE,2289,22890000,,0,
22900000,IMU_SAMPLE,2290,22900000,,0,
22910000,IMU_SAMPLE,2291,22910000,,0,
22920000,IMU_SAMPLE,2292,22920000,,0,
22930000,IMU_SAMPLE,2293,22930000,,0,
22940000,IMU_SAMPLE,2294,22940000,,0,
22950000,IMU_SAMPLE,2295,22950000,,0,
22960000,IMU_SAMPLE,2296,22960000,,0,
22970000,IMU_SAMPLE,2297,22970000,,0,
22980000,IMU_SAMPLE,2298,22980000,,0,
22990000,IMU_SAMPLE,2299,22990000,,0,
23000000,PPS_EDGE,2300,23000000,23000680,1,
23010000,IMU_SAMPLE,2301,23010000,,0,
23020000,IMU_SAMPLE,2302,23020000,,0,
23030000,IMU_SAMPLE,2303,23030000,,0,
23040000,IMU_SAMPLE,2304,23040000,,0,
23050000,IMU_SAMPLE,2305,23050000,,0,
23060000,IMU_SAMPLE,2306,23060000,,0,
23070000,IMU_SAMPLE,2307,23070000,,0,
23080000,IMU_SAMPLE,2308,23080000,,0,
23090000,IMU_SAMPLE,2309,23090000,,0,
23100000,IMU_SAMPLE,2310,23100000,,0,
23110000,IMU_SAMPLE,2311,23110000,,0,
23120000,IMU_SAMPLE,2312,23120000,,0,
23130000,IMU_SAMPLE,2313,23130000,,0,
23140000,IMU_SAMPLE,2314,23140000,,0,
23150000,IMU_SAMPLE,2315,23150000,,0,
23160000,IMU_SAMPLE,2316,23160000,,0,
23170000,IMU_SAMPLE,2317,23170000,,0,
23180000,IMU_SAMPLE,2318,23180000,,0,
23190000,IMU_SAMPLE,2319,23190000,,0,
23200000,IMU_SAMPLE,2320,23200000,,0,
23210000,IMU_SAMPLE,2321,23210000,,0,
23220000,IMU_SAMPLE,2322,23220000,,0,
23230000,IMU_SAMPLE,2323,23230000,,0,
23240000,IMU_SAMPLE,2324,23240000,,0,
23250000,IMU_SAMPLE,2325,23250000,,0,
23260000,IMU_SAMPLE,2326,23260000,,0,
23270000,IMU_SAMPLE,2327,23270000,,0,
23280000,IMU_SAMPLE,2328,23280000,,0,
23290000,IMU_SAMPLE,2329,23290000,,0,
23300000,IMU_SAMPLE,2330,23300000,,0,
23310000,IMU_SAMPLE,2331,23310000,,0,
23320000,IMU_SAMPLE,2332,23320000,,0,
23330000,IMU_SAMPLE,2333,23330000,,0,
23340000,IMU_SAMPLE,2334,23340000,,0,
23350000,IMU_SAMPLE,2335,23350000,,0,
23360000,IMU_SAMPLE,2336,23360000,,0,
23370000,IMU_SAMPLE,2337,23370000,,0,
23380000,IMU_SAMPLE,2338,23380000,,0,
23390000,IMU_SAMPLE,2339,23390000,,0,
23400000,IMU_SAMPLE,2340,23400000,,0,
23410000,IMU_SAMPLE,2341,23410000,,0,
23420000,IMU_SAMPLE,2342,23420000,,0,
23430000,IMU_SAMPLE,2343,23430000,,0,
23440000,IMU_SAMPLE,2344,23440000,,0,
23450000,IMU_SAMPLE,2345,23450000,,0,
23460000,IMU_SAMPLE,2346,23460000,,0,
23470000,IMU_SAMPLE,2347,23470000,,0,
23480000,IMU_SAMPLE,2348,23480000,,0,
23490000,IMU_SAMPLE,2349,23490000,,0,
23500000,IMU_SAMPLE,2350,23500000,,0,
23510000,IMU_SAMPLE,2351,23510000,,0,
23520000,IMU_SAMPLE,2352,23520000,,0,
23530000,IMU_SAMPLE,2353,23530000,,0,
23540000,IMU_SAMPLE,2354,23540000,,0,
23550000,IMU_SAMPLE,2355,23550000,,0,
23560000,IMU_SAMPLE,2356,23560000,,0,
23570000,IMU_SAMPLE,2357,23570000,,0,
23580000,IMU_SAMPLE,2358,23580000,,0,
23590000,IMU_SAMPLE,2359,23590000,,0,
23600000,IMU_SAMPLE,2360,23600000,,0,
23610000,IMU_SAMPLE,2361,23610000,,0,
23620000,IMU_SAMPLE,2362,23620000,,0,
23630000,IMU_SAMPLE,2363,23630000,,0,
23640000,IMU_SAMPLE,2364,23640000,,0,
23650000,IMU_SAMPLE,2365,23650000,,0,
23660000,IMU_SAMPLE,2366,23660000,,0,
23670000,IMU_SAMPLE,2367,23670000,,0,
23680000,IMU_SAMPLE,2368,23680000,,0,
23690000,IMU_SAMPLE,2369,23690000,,0,
23700000,IMU_SAMPLE,2370,23700000,,0,
23710000,IMU_SAMPLE,2371,23710000,,0,
23720000,IMU_SAMPLE,2372,23720000,,0,
23730000,IMU_SAMPLE,2373,23730000,,0,
23740000,IMU_SAMPLE,2374,23740000,,0,
23750000,IMU_SAMPLE,2375,23750000,,0,
23760000,IMU_SAMPLE,2376,23760000,,0,
23770000,IMU_SAMPLE,2377,23770000,,0,
23780000,IMU_SAMPLE,2378,23780000,,0,
23790000,IMU_SAMPLE,2379,23790000,,0,
23800000,IMU_SAMPLE,2380,23800000,,0,
23810000,IMU_SAMPLE,2381,23810000,,0,
23820000,IMU_SAMPLE,2382,23820000,,0,
23830000,IMU_SAMPLE,2383,23830000,,0,
23840000,IMU_SAMPLE,2384,23840000,,0,
23850000,IMU_SAMPLE,2385,23850000,,0,
23860000,IMU_SAMPLE,2386,23860000,,0,
23870000,IMU_SAMPLE,2387,23870000,,0,
23880000,IMU_SAMPLE,2388,23880000,,0,
23890000,IMU_SAMPLE,2389,23890000,,0,
23900000,IMU_SAMPLE,2390,23900000,,0,
23910000,IMU_SAMPLE,2391,23910000,,0,
23920000,IMU_SAMPLE,2392,23920000,,0,
23930000,IMU_SAMPLE,2393,23930000,,0,
23940000,IMU_SAMPLE,2394,23940000,,0,
23950000,IMU_SAMPLE,2395,23950000,,0,
23960000,IMU_SAMPLE,2396,23960000,,0,
23970000,IMU_SAMPLE,2397,23970000,,0,
23980000,IMU_SAMPLE,2398,23980000,,0,
23990000,IMU_SAMPLE,2399,23990000,,0,
24000000,PPS_EDGE,2400,24000000,24000660,1,
24010000,IMU_SAMPLE,2401,24010000,,0,
24020000,IMU_SAMPLE,2402,24020000,,0,
24030000,IMU_SAMPLE,2403,24030000,,0,
24040000,IMU_SAMPLE,2404,24040000,,0,
24050000,IMU_SAMPLE,2405,24050000,,0,
24060000,IMU_SAMPLE,2406,24060000,,0,
24070000,IMU_SAMPLE,2407,24070000,,0,
24080000,IMU_SAMPLE,2408,24080000,,0,
24090000,IMU_SAMPLE,2409,24090000,,0,
24100000,IMU_SAMPLE,2410,24100000,,0,
24110000,IMU_SAMPLE,2411,24110000,,0,
24120000,IMU_SAMPLE,2412,24120000,,0,
24130000,IMU_SAMPLE,2413,24130000,,0,
24140000,IMU_SAMPLE,2414,24140000,,0,
24150000,IMU_SAMPLE,2415,24150000,,0,
24160000,IMU_SAMPLE,2416,24160000,,0,
24170000,IMU_SAMPLE,2417,24170000,,0,
24180000,IMU_SAMPLE,2418,24180000,,0,
24190000,IMU_SAMPLE,2419,24190000,,0,
24200000,IMU_SAMPLE,2420,24200000,,0,
24210000,IMU_SAMPLE,2421,24210000,,0,
24220000,IMU_SAMPLE,2422,24220000,,0,
24230000,IMU_SAMPLE,2423,24230000,,0,
24240000,IMU_SAMPLE,2424,24240000,,0,
24250000,IMU_SAMPLE,2425,24250000,,0,
24260000,IMU_SAMPLE,2426,24260000,,0,
24270000,IMU_SAMPLE,2427,24270000,,0,
24280000,IMU_SAMPLE,2428,24280000,,0,
24290000,IMU_SAMPLE,2429,24290000,,0,
24300000,IMU_SAMPLE,2430,24300000,,0,
24310000,IMU_SAMPLE,2431,24310000,,0,
24320000,IMU_SAMPLE,2432,24320000,,0,
24330000,IMU_SAMPLE,2433,24330000,,0,
24340000,IMU_SAMPLE,2434,24340000,,0,
24350000,IMU_SAMPLE,2435,24350000,,0,
24360000,IMU_SAMPLE,2436,24360000,,0,
24370000,IMU_SAMPLE,2437,24370000,,0,
24380000,IMU_SAMPLE,2438,24380000,,0,
24390000,IMU_SAMPLE,2439,24390000,,0,
24400000,IMU_SAMPLE,2440,24400000,,0,
24410000,IMU_SAMPLE,2441,24410000,,0,
24420000,IMU_SAMPLE,2442,24420000,,0,
24430000,IMU_SAMPLE,2443,24430000,,0,
24440000,IMU_SAMPLE,2444,24440000,,0,
24450000,IMU_SAMPLE,2445,24450000,,0,
24460000,IMU_SAMPLE,2446,24460000,,0,
24470000,IMU_SAMPLE,2447,24470000,,0,
24480000,IMU_SAMPLE,2448,24480000,,0,
24490000,IMU_SAMPLE,2449,24490000,,0,
24500000,IMU_SAMPLE,2450,24500000,,0,
24510000,IMU_SAMPLE,2451,24510000,,0,
24520000,IMU_SAMPLE,2452,24520000,,0,
24530000,IMU_SAMPLE,2453,24530000,,0,
24540000,IMU_SAMPLE,2454,24540000,,0,
24550000,IMU_SAMPLE,2455,24550000,,0,
24560000,IMU_SAMPLE,2456,24560000,,0,
24570000,IMU_SAMPLE,2457,24570000,,0,
24580000,IMU_SAMPLE,2458,24580000,,0,
24590000,IMU_SAMPLE,2459,24590000,,0,
24600000,IMU_SAMPLE,2460,24600000,,0,
24610000,IMU_SAMPLE,2461,24610000,,0,
24620000,IMU_SAMPLE,2462,24620000,,0,
24630000,IMU_SAMPLE,2463,24630000,,0,
24640000,IMU_SAMPLE,2464,24640000,,0,
24650000,IMU_SAMPLE,2465,24650000,,0,
24660000,IMU_SAMPLE,2466,24660000,,0,
24670000,IMU_SAMPLE,2467,24670000,,0,
24680000,IMU_SAMPLE,2468,24680000,,0,
24690000,IMU_SAMPLE,2469,24690000,,0,
24700000,IMU_SAMPLE,2470,24700000,,0,
24710000,IMU_SAMPLE,2471,24710000,,0,
24720000,IMU_SAMPLE,2472,24720000,,0,
24730000,IMU_SAMPLE,2473,24730000,,0,
24740000,IMU_SAMPLE,2474,24740000,,0,
24750000,IMU_SAMPLE,2475,24750000,,0,
24760000,IMU_SAMPLE,2476,24760000,,0,
24770000,IMU_SAMPLE,2477,24770000,,0,
24780000,IMU_SAMPLE,2478,24780000,,0,
24790000,IMU_SAMPLE,2479,24790000,,0,
24800000,IMU_SAMPLE,2480,24800000,,0,
24810000,IMU_SAMPLE,2481,24810000,,0,
24820000,IMU_SAMPLE,2482,24820000,,0,
24830000,IMU_SAMPLE,2483,24830000,,0,
24840000,IMU_SAMPLE,2484,24840000,,0,
24850000,IMU_SAMPLE,2485,24850000,,0,
24860000,IMU_SAMPLE,2486,24860000,,0,
24870000,IMU_SAMPLE,2487,24870000,,0,
24880000,IMU_SAMPLE,2488,24880000,,0,
24890000,IMU_SAMPLE,2489,24890000,,0,
24900000,IMU_SAMPLE,2490,24900000,,0,
24910000,IMU_SAMPLE,2491,24910000,,0,
24920000,IMU_SAMPLE,2492,24920000,,0,
24930000,IMU_SAMPLE,2493,24930000,,0,
24940000,IMU_SAMPLE,2494,24940000,,0,
24950000,IMU_SAMPLE,2495,24950000,,0,
24960000,IMU_SAMPLE,2496,24960000,,0,
24970000,IMU_SAMPLE,2497,24970000,,0,
24980000,IMU_SAMPLE,2498,24980000,,0,
24990000,IMU_SAMPLE,2499,24990000,,0,
25000000,PPS_EDGE,2500,25000000,25000698,1,
25010000,IMU_SAMPLE,2501,25010000,,0,
25020000,IMU_SAMPLE,2502,25020000,,0,
25030000,IMU_SAMPLE,2503,25030000,,0,
25040000,IMU_SAMPLE,2504,25040000,,0,
25050000,IMU_SAMPLE,2505,25050000,,0,
25060000,IMU_SAMPLE,2506,25060000,,0,
25070000,IMU_SAMPLE,2507,25070000,,0,
25080000,IMU_SAMPLE,2508,25080000,,0,
25090000,IMU_SAMPLE,2509,25090000,,0,
25100000,IMU_SAMPLE,2510,25100000,,0,
25110000,IMU_SAMPLE,2511,25110000,,0,
25120000,IMU_SAMPLE,2512,25120000,,0,
25130000,IMU_SAMPLE,2513,25130000,,0,
25140000,IMU_SAMPLE,2514,25140000,,0,
25150000,IMU_SAMPLE,2515,25150000,,0,
25160000,IMU_SAMPLE,2516,25160000,,0,
25170000,IMU_SAMPLE,2517,25170000,,0,
25180000,IMU_SAMPLE,2518,25180000,,0,
25190000,IMU_SAMPLE,2519,25190000,,0,
25200000,IMU_SAMPLE,2520,25200000,,0,
25210000,IMU_SAMPLE,2521,25210000,,0,
25220000,IMU_SAMPLE,2522,25220000,,0,
25230000,IMU_SAMPLE,2523,25230000,,0,
25240000,IMU_SAMPLE,2524,25240000,,0,
25250000,IMU_SAMPLE,2525,25250000,,0,
25260000,IMU_SAMPLE,2526,25260000,,0,
25270000,IMU_SAMPLE,2527,25270000,,0,
25280000,IMU_SAMPLE,2528,25280000,,0,
25290000,IMU_SAMPLE,2529,25290000,,0,
25300000,IMU_SAMPLE,2530,25300000,,0,
25310000,IMU_SAMPLE,2531,25310000,,0,
25320000,IMU_SAMPLE,2532,25320000,,0,
25330000,IMU_SAMPLE,2533,25330000,,0,
25340000,IMU_SAMPLE,2534,25340000,,0,
25350000,IMU_SAMPLE,2535,25350000,,0,
25360000,IMU_SAMPLE,2536,25360000,,0,
25370000,IMU_SAMPLE,2537,25370000,,0,
25380000,IMU_SAMPLE,2538,25380000,,0,
25390000,IMU_SAMPLE,2539,25390000,,0,
25400000,IMU_SAMPLE,2540,25400000,,0,
25410000,IMU_SAMPLE,2541,25410000,,0,
25420000,IMU_SAMPLE,2542,25420000,,0,
25430000,IMU_SAMPLE,2543,25430000,,0,
25440000,IMU_SAMPLE,2544,25440000,,0,
25450000,IMU_SAMPLE,2545,25450000,,0,
25460000,IMU_SAMPLE,2546,25460000,,0,
25470000,IMU_SAMPLE,2547,25470000,,0,
25480000,IMU_SAMPLE,2548,25480000,,0,
25490000,IMU_SAMPLE,2549,25490000,,0,
25500000,IMU_SAMPLE,2550,25500000,,0,
25510000,IMU_SAMPLE,2551,25510000,,0,
25520000,IMU_SAMPLE,2552,25520000,,0,
25530000,IMU_SAMPLE,2553,25530000,,0,
25540000,IMU_SAMPLE,2554,25540000,,0,
25550000,IMU_SAMPLE,2555,25550000,,0,
25560000,IMU_SAMPLE,2556,25560000,,0,
25570000,IMU_SAMPLE,2557,25570000,,0,
25580000,IMU_SAMPLE,2558,25580000,,0,
25590000,IMU_SAMPLE,2559,25590000,,0,
25600000,IMU_SAMPLE,2560,25600000,,0,
25610000,IMU_SAMPLE,2561,25610000,,0,
25620000,IMU_SAMPLE,2562,25620000,,0,
25630000,IMU_SAMPLE,2563,25630000,,0,
25640000,IMU_SAMPLE,2564,25640000,,0,
25650000,IMU_SAMPLE,2565,25650000,,0,
25660000,IMU_SAMPLE,2566,25660000,,0,
25670000,IMU_SAMPLE,2567,25670000,,0,
25680000,IMU_SAMPLE,2568,25680000,,0,
25690000,IMU_SAMPLE,2569,25690000,,0,
25700000,IMU_SAMPLE,2570,25700000,,0,
25710000,IMU_SAMPLE,2571,25710000,,0,
25720000,IMU_SAMPLE,2572,25720000,,0,
25730000,IMU_SAMPLE,2573,25730000,,0,
25740000,IMU_SAMPLE,2574,25740000,,0,
25750000,IMU_SAMPLE,2575,25750000,,0,
25760000,IMU_SAMPLE,2576,25760000,,0,
25770000,IMU_SAMPLE,2577,25770000,,0,
25780000,IMU_SAMPLE,2578,25780000,,0,
25790000,IMU_SAMPLE,2579,25790000,,0,
25800000,IMU_SAMPLE,2580,25800000,,0,
25810000,IMU_SAMPLE,2581,25810000,,0,
25820000,IMU_SAMPLE,2582,25820000,,0,
25830000,IMU_SAMPLE,2583,25830000,,0,
25840000,IMU_SAMPLE,2584,25840000,,0,
25850000,IMU_SAMPLE,2585,25850000,,0,
25860000,IMU_SAMPLE,2586,25860000,,0,
25870000,IMU_SAMPLE,2587,25870000,,0,
25880000,IMU_SAMPLE,2588,25880000,,0,
25890000,IMU_SAMPLE,2589,25890000,,0,
25900000,IMU_SAMPLE,2590,25900000,,0,
25910000,IMU_SAMPLE,2591,25910000,,0,
25920000,IMU_SAMPLE,2592,25920000,,0,
25930000,IMU_SAMPLE,2593,25930000,,0,
25940000,IMU_SAMPLE,2594,25940000,,0,
25950000,IMU_SAMPLE,2595,25950000,,0,
25960000,IMU_SAMPLE,2596,25960000,,0,
25970000,IMU_SAMPLE,2597,25970000,,0,
25980000,IMU_SAMPLE,2598,25980000,,0,
25990000,IMU_SAMPLE,2599,25990000,,0,
26000000,PPS_EDGE,2600,26000000,26000724,1,
26010000,IMU_SAMPLE,2601,26010000,,0,
26020000,IMU_SAMPLE,2602,26020000,,0,
26030000,IMU_SAMPLE,2603,26030000,,0,
26040000,IMU_SAMPLE,2604,26040000,,0,
26050000,IMU_SAMPLE,2605,26050000,,0,
26060000,IMU_SAMPLE,2606,26060000,,0,
26070000,IMU_SAMPLE,2607,26070000,,0,
26080000,IMU_SAMPLE,2608,26080000,,0,
26090000,IMU_SAMPLE,2609,26090000,,0,
26100000,IMU_SAMPLE,2610,26100000,,0,
26110000,IMU_SAMPLE,2611,26110000,,0,
26120000,IMU_SAMPLE,2612,26120000,,0,
26130000,IMU_SAMPLE,2613,26130000,,0,
26140000,IMU_SAMPLE,2614,26140000,,0,
26150000,IMU_SAMPLE,2615,26150000,,0,
26160000,IMU_SAMPLE,2616,26160000,,0,
26170000,IMU_SAMPLE,2617,26170000,,0,
26180000,IMU_SAMPLE,2618,26180000,,0,
26190000,IMU_SAMPLE,2619,26190000,,0,
26200000,IMU_SAMPLE,2620,26200000,,0,
26210000,IMU_SAMPLE,2621,26210000,,0,
26220000,IMU_SAMPLE,2622,26220000,,0,
26230000,IMU_SAMPLE,2623,26230000,,0,
26240000,IMU_SAMPLE,2624,26240000,,0,
26250000,IMU_SAMPLE,2625,26250000,,0,
26260000,IMU_SAMPLE,2626,26260000,,0,
26270000,IMU_SAMPLE,2627,26270000,,0,
26280000,IMU_SAMPLE,2628,26280000,,0,
26290000,IMU_SAMPLE,2629,26290000,,0,
26300000,IMU_SAMPLE,2630,26300000,,0,
26310000,IMU_SAMPLE,2631,26310000,,0,
26320000,IMU_SAMPLE,2632,26320000,,0,
26330000,IMU_SAMPLE,2633,26330000,,0,
26340000,IMU_SAMPLE,2634,26340000,,0,
26350000,IMU_SAMPLE,2635,26350000,,0,
26360000,IMU_SAMPLE,2636,26360000,,0,
26370000,IMU_SAMPLE,2637,26370000,,0,
26380000,IMU_SAMPLE,2638,26380000,,0,
26390000,IMU_SAMPLE,2639,26390000,,0,
26400000,IMU_SAMPLE,2640,26400000,,0,
26410000,IMU_SAMPLE,2641,26410000,,0,
26420000,IMU_SAMPLE,2642,26420000,,0,
26430000,IMU_SAMPLE,2643,26430000,,0,
26440000,IMU_SAMPLE,2644,26440000,,0,
26450000,IMU_SAMPLE,2645,26450000,,0,
26460000,IMU_SAMPLE,2646,26460000,,0,
26470000,IMU_SAMPLE,2647,26470000,,0,
26480000,IMU_SAMPLE,2648,26480000,,0,
26490000,IMU_SAMPLE,2649,26490000,,0,
26500000,IMU_SAMPLE,2650,26500000,,0,
26510000,IMU_SAMPLE,2651,26510000,,0,
26520000,IMU_SAMPLE,2652,26520000,,0,
26530000,IMU_SAMPLE,2653,26530000,,0,
26540000,IMU_SAMPLE,2654,26540000,,0,
26550000,IMU_SAMPLE,2655,26550000,,0,
26560000,IMU_SAMPLE,2656,26560000,,0,
26570000,IMU_SAMPLE,2657,26570000,,0,
26580000,IMU_SAMPLE,2658,26580000,,0,
26590000,IMU_SAMPLE,2659,26590000,,0,
26600000,IMU_SAMPLE,2660,26600000,,0,
26610000,IMU_SAMPLE,2661,26610000,,0,
26620000,IMU_SAMPLE,2662,26620000,,0,
26630000,IMU_SAMPLE,2663,26630000,,0,
26640000,IMU_SAMPLE,2664,26640000,,0,
26650000,IMU_SAMPLE,2665,26650000,,0,
26660000,IMU_SAMPLE,2666,26660000,,0,
26670000,IMU_SAMPLE,2667,26670000,,0,
26680000,IMU_SAMPLE,2668,26680000,,0,
26690000,IMU_SAMPLE,2669,26690000,,0,
26700000,IMU_SAMPLE,2670,26700000,,0,
26710000,IMU_SAMPLE,2671,26710000,,0,
26720000,IMU_SAMPLE,2672,26720000,,0,
26730000,IMU_SAMPLE,2673,26730000,,0,
26740000,IMU_SAMPLE,2674,26740000,,0,
26750000,IMU_SAMPLE,2675,26750000,,0,
26760000,IMU_SAMPLE,2676,26760000,,0,
26770000,IMU_SAMPLE,2677,26770000,,0,
26780000,IMU_SAMPLE,2678,26780000,,0,
26790000,IMU_SAMPLE,2679,26790000,,0,
26800000,IMU_SAMPLE,2680,26800000,,0,
26810000,IMU_SAMPLE,2681,26810000,,0,
26820000,IMU_SAMPLE,2682,26820000,,0,
26830000,IMU_SAMPLE,2683,26830000,,0,
26840000,IMU_SAMPLE,2684,26840000,,0,
26850000,IMU_SAMPLE,2685,26850000,,0,
26860000,IMU_SAMPLE,2686,26860000,,0,
26870000,IMU_SAMPLE,2687,26870000,,0,
26880000,IMU_SAMPLE,2688,26880000,,0,
26890000,IMU_SAMPLE,2689,26890000,,0,
26900000,IMU_SAMPLE,2690,26900000,,0,
26910000,IMU_SAMPLE,2691,26910000,,0,
26920000,IMU_SAMPLE,2692,26920000,,0,
26930000,IMU_SAMPLE,2693,26930000,,0,
26940000,IMU_SAMPLE,2694,26940000,,0,
26950000,IMU_SAMPLE,2695,26950000,,0,
26960000,IMU_SAMPLE,2696,26960000,,0,
26970000,IMU_SAMPLE,2697,26970000,,0,
26980000,IMU_SAMPLE,2698,26980000,,0,
26990000,IMU_SAMPLE,2699,26990000,,0,
27000000,PPS_EDGE,2700,27000000,27000766,1,
27010000,IMU_SAMPLE,2701,27010000,,0,
27020000,IMU_SAMPLE,2702,27020000,,0,
27030000,IMU_SAMPLE,2703,27030000,,0,
27040000,IMU_SAMPLE,2704,27040000,,0,
27050000,IMU_SAMPLE,2705,27050000,,0,
27060000,IMU_SAMPLE,2706,27060000,,0,
27070000,IMU_SAMPLE,2707,27070000,,0,
27080000,IMU_SAMPLE,2708,27080000,,0,
27090000,IMU_SAMPLE,2709,27090000,,0,
27100000,IMU_SAMPLE,2710,27100000,,0,
27110000,IMU_SAMPLE,2711,27110000,,0,
27120000,IMU_SAMPLE,2712,27120000,,0,
27130000,IMU_SAMPLE,2713,27130000,,0,
27140000,IMU_SAMPLE,2714,27140000,,0,
27150000,IMU_SAMPLE,2715,27150000,,0,
27160000,IMU_SAMPLE,2716,27160000,,0,
27170000,IMU_SAMPLE,2717,27170000,,0,
27180000,IMU_SAMPLE,2718,27180000,,0,
27190000,IMU_SAMPLE,2719,27190000,,0,
27200000,IMU_SAMPLE,2720,27200000,,0,
27210000,IMU_SAMPLE,2721,27210000,,0,
27220000,IMU_SAMPLE,2722,27220000,,0,
27230000,IMU_SAMPLE,2723,27230000,,0,
27240000,IMU_SAMPLE,2724,27240000,,0,
27250000,IMU_SAMPLE,2725,27250000,,0,
27260000,IMU_SAMPLE,2726,27260000,,0,
27270000,IMU_SAMPLE,2727,27270000,,0,
27280000,IMU_SAMPLE,2728,27280000,,0,
